TransactionID,ProductID,ReferenceOrderID,ReferenceOrderLineID,TransactionDate,TransactionType,Quantity,ActualCost,ModifiedDate
142121,707,61000,3,27-11-2013,S,1,$34.99 ,27-11-2013
142122,921,61000,1,27-11-2013,S,1,$4.99 ,27-11-2013
142123,930,61000,2,27-11-2013,S,1,$35.00 ,27-11-2013
142124,708,61001,2,27-11-2013,S,1,$34.99 ,27-11-2013
142125,878,61001,1,27-11-2013,S,1,$21.98 ,27-11-2013
142126,711,61002,3,27-11-2013,S,1,$34.99 ,27-11-2013
142127,870,61002,2,27-11-2013,S,1,$4.99 ,27-11-2013
142128,872,61002,1,27-11-2013,S,1,$8.99 ,27-11-2013
142129,712,61003,1,27-11-2013,S,1,$8.99 ,27-11-2013
142130,708,61004,1,27-11-2013,S,1,$34.99 ,27-11-2013
142131,712,61004,2,27-11-2013,S,1,$8.99 ,27-11-2013
142132,793,61005,1,27-11-2013,S,1,"$2,443.35 ",27-11-2013
142133,873,61005,4,27-11-2013,S,1,$2.29 ,27-11-2013
142134,922,61005,2,27-11-2013,S,1,$3.99 ,27-11-2013
142135,933,61005,3,27-11-2013,S,1,$32.60 ,27-11-2013
142136,873,61006,4,27-11-2013,S,1,$2.29 ,27-11-2013
142137,922,61006,2,27-11-2013,S,1,$3.99 ,27-11-2013
142138,932,61006,3,27-11-2013,S,1,$24.99 ,27-11-2013
142139,976,61006,1,27-11-2013,S,1,"$1,700.99 ",27-11-2013
142140,993,61007,1,27-11-2013,S,1,$539.99 ,27-11-2013
142141,707,61008,2,27-11-2013,S,1,$34.99 ,27-11-2013
142142,982,61008,1,27-11-2013,S,1,$769.49 ,27-11-2013
142143,980,61009,1,27-11-2013,S,1,$769.49 ,27-11-2013
142144,711,61010,2,27-11-2013,S,1,$34.99 ,27-11-2013
142145,981,61010,1,27-11-2013,S,1,$769.49 ,27-11-2013
142146,876,61011,3,27-11-2013,S,1,$120.00 ,27-11-2013
142147,877,61011,2,27-11-2013,S,1,$7.95 ,27-11-2013
142148,982,61011,1,27-11-2013,S,1,$769.49 ,27-11-2013
142149,865,61012,3,27-11-2013,S,1,$63.50 ,27-11-2013
142150,870,61012,4,27-11-2013,S,1,$4.99 ,27-11-2013
142151,871,61012,2,27-11-2013,S,1,$9.99 ,27-11-2013
142152,992,61012,1,27-11-2013,S,1,$539.99 ,27-11-2013
142153,783,61013,1,27-11-2013,S,1,"$2,294.99 ",27-11-2013
142154,878,61013,2,27-11-2013,S,1,$21.98 ,27-11-2013
142155,707,61014,2,27-11-2013,S,1,$34.99 ,27-11-2013
142156,783,61014,1,27-11-2013,S,1,"$2,294.99 ",27-11-2013
142157,781,61015,1,27-11-2013,S,1,"$2,319.99 ",27-11-2013
142158,930,61015,2,27-11-2013,S,1,$35.00 ,27-11-2013
142159,780,61016,1,27-11-2013,S,1,"$2,319.99 ",27-11-2013
142160,870,61016,2,27-11-2013,S,1,$4.99 ,27-11-2013
142161,871,61016,3,27-11-2013,S,1,$9.99 ,27-11-2013
142162,707,61017,3,27-11-2013,S,1,$34.99 ,27-11-2013
142163,783,61017,1,27-11-2013,S,1,"$2,294.99 ",27-11-2013
142164,859,61017,4,27-11-2013,S,1,$24.49 ,27-11-2013
142165,878,61017,2,27-11-2013,S,1,$21.98 ,27-11-2013
142166,781,61018,1,27-11-2013,S,1,"$2,319.99 ",27-11-2013
142167,874,61018,4,27-11-2013,S,1,$8.99 ,27-11-2013
142168,878,61018,5,27-11-2013,S,1,$21.98 ,27-11-2013
142169,921,61018,3,27-11-2013,S,1,$4.99 ,27-11-2013
142170,930,61018,2,27-11-2013,S,1,$35.00 ,27-11-2013
142171,712,61019,2,27-11-2013,S,1,$8.99 ,27-11-2013
142172,971,61019,1,27-11-2013,S,1,"$1,214.85 ",27-11-2013
142173,866,61020,2,27-11-2013,S,1,$63.50 ,27-11-2013
142174,998,61020,1,27-11-2013,S,1,$539.99 ,27-11-2013
142175,872,61021,2,27-11-2013,S,1,$8.99 ,27-11-2013
142176,997,61021,1,27-11-2013,S,1,$539.99 ,27-11-2013
142177,998,61022,1,27-11-2013,S,1,$539.99 ,27-11-2013
142178,872,61023,2,27-11-2013,S,1,$8.99 ,27-11-2013
142179,977,61023,1,27-11-2013,S,1,$539.99 ,27-11-2013
142180,797,61024,1,27-11-2013,S,1,"$1,120.49 ",27-11-2013
142181,708,61025,2,27-11-2013,S,1,$34.99 ,27-11-2013
142182,797,61025,1,27-11-2013,S,1,"$1,120.49 ",27-11-2013
142183,870,61026,3,27-11-2013,S,1,$4.99 ,27-11-2013
142184,872,61026,2,27-11-2013,S,1,$8.99 ,27-11-2013
142185,997,61026,1,27-11-2013,S,1,$539.99 ,27-11-2013
142186,707,61027,4,27-11-2013,S,1,$34.99 ,27-11-2013
142187,870,61027,2,27-11-2013,S,1,$4.99 ,27-11-2013
142188,872,61027,3,27-11-2013,S,1,$8.99 ,27-11-2013
142189,998,61027,1,27-11-2013,S,1,$539.99 ,27-11-2013
142190,872,61028,2,27-11-2013,S,1,$8.99 ,27-11-2013
142191,968,61028,1,27-11-2013,S,1,"$2,384.07 ",27-11-2013
142192,873,61029,4,27-11-2013,S,1,$2.29 ,27-11-2013
142193,923,61029,2,27-11-2013,S,1,$4.99 ,27-11-2013
142194,934,61029,3,27-11-2013,S,1,$28.99 ,27-11-2013
142195,957,61029,1,27-11-2013,S,1,"$2,384.07 ",27-11-2013
142196,870,61030,2,27-11-2013,S,1,$4.99 ,27-11-2013
142197,872,61030,3,27-11-2013,S,1,$8.99 ,27-11-2013
142198,881,61030,4,27-11-2013,S,1,$53.99 ,27-11-2013
142199,956,61030,1,27-11-2013,S,1,"$2,384.07 ",27-11-2013
142200,972,61031,1,27-11-2013,S,1,"$1,214.85 ",27-11-2013
142201,712,61032,3,27-11-2013,S,1,$8.99 ,27-11-2013
142202,884,61032,2,27-11-2013,S,1,$53.99 ,27-11-2013
142203,978,61032,1,27-11-2013,S,1,$742.35 ,27-11-2013
142204,356,1281,1,28-11-2013,P,60,$3.60 ,28-11-2013
142205,357,1281,2,28-11-2013,P,60,$3.98 ,28-11-2013
142206,935,1282,1,28-11-2013,P,550,$31.49 ,28-11-2013
142207,936,1282,2,28-11-2013,P,550,$48.29 ,28-11-2013
142208,524,1283,1,28-11-2013,P,550,$12.97 ,28-11-2013
142209,911,1284,1,28-11-2013,P,550,$21.09 ,28-11-2013
142210,912,1284,2,28-11-2013,P,550,$30.44 ,28-11-2013
142211,910,1285,1,28-11-2013,P,550,$40.94 ,28-11-2013
142212,937,1286,1,28-11-2013,P,550,$62.99 ,28-11-2013
142213,463,1287,1,28-11-2013,P,3,$47.52 ,28-11-2013
142214,464,1287,2,28-11-2013,P,3,$45.42 ,28-11-2013
142215,465,1287,3,28-11-2013,P,3,$49.70 ,28-11-2013
142216,466,1287,4,28-11-2013,P,3,$45.42 ,28-11-2013
142217,467,1287,5,28-11-2013,P,3,$43.32 ,28-11-2013
142218,468,1287,6,28-11-2013,P,3,$47.60 ,28-11-2013
142219,462,1288,1,28-11-2013,P,3,$47.68 ,28-11-2013
142220,510,1289,1,28-11-2013,P,550,$23.40 ,28-11-2013
142221,511,1289,2,28-11-2013,P,550,$27.87 ,28-11-2013
142222,527,1290,1,28-11-2013,P,550,$6.75 ,28-11-2013
142223,509,1291,1,28-11-2013,P,550,$36.28 ,28-11-2013
142224,492,1292,1,28-11-2013,P,60,$50.75 ,28-11-2013
142225,493,1292,2,28-11-2013,P,60,$58.26 ,28-11-2013
142226,523,1293,1,28-11-2013,P,550,$10.38 ,28-11-2013
142227,422,1294,1,28-11-2013,P,3,$47.68 ,28-11-2013
142228,423,1294,2,28-11-2013,P,3,$45.58 ,28-11-2013
142229,490,1295,1,28-11-2013,P,3,$12.72 ,28-11-2013
142230,491,1295,2,28-11-2013,P,3,$19.94 ,28-11-2013
142231,528,1296,1,28-11-2013,P,3,$38.16 ,28-11-2013
142232,779,53174,0,28-11-2013,W,1,$0.00 ,28-11-2013
142233,780,53175,0,28-11-2013,W,1,$0.00 ,28-11-2013
142234,781,53176,0,28-11-2013,W,1,$0.00 ,28-11-2013
142235,784,53177,0,28-11-2013,W,3,$0.00 ,28-11-2013
142236,795,53178,0,28-11-2013,W,1,$0.00 ,28-11-2013
142237,796,53179,0,28-11-2013,W,3,$0.00 ,28-11-2013
142238,797,53180,0,28-11-2013,W,1,$0.00 ,28-11-2013
142239,798,53181,0,28-11-2013,W,1,$0.00 ,28-11-2013
142240,800,53182,0,28-11-2013,W,1,$0.00 ,28-11-2013
142241,955,53183,0,28-11-2013,W,1,$0.00 ,28-11-2013
142242,956,53184,0,28-11-2013,W,1,$0.00 ,28-11-2013
142243,960,53185,0,28-11-2013,W,1,$0.00 ,28-11-2013
142244,963,53186,0,28-11-2013,W,1,$0.00 ,28-11-2013
142245,966,53187,0,28-11-2013,W,2,$0.00 ,28-11-2013
142246,968,53188,0,28-11-2013,W,1,$0.00 ,28-11-2013
142247,973,53189,0,28-11-2013,W,1,$0.00 ,28-11-2013
142248,976,53190,0,28-11-2013,W,1,$0.00 ,28-11-2013
142249,978,53191,0,28-11-2013,W,1,$0.00 ,28-11-2013
142250,997,53192,0,28-11-2013,W,1,$0.00 ,28-11-2013
142251,999,53193,0,28-11-2013,W,2,$0.00 ,28-11-2013
142252,516,53194,0,28-11-2013,W,6,$0.00 ,28-11-2013
142253,517,53195,0,28-11-2013,W,3,$0.00 ,28-11-2013
142254,518,53196,0,28-11-2013,W,5,$0.00 ,28-11-2013
142255,519,53197,0,28-11-2013,W,4,$0.00 ,28-11-2013
142256,520,53198,0,28-11-2013,W,3,$0.00 ,28-11-2013
142257,522,53199,0,28-11-2013,W,5,$0.00 ,28-11-2013
142258,680,53200,0,28-11-2013,W,3,$0.00 ,28-11-2013
142259,736,53201,0,28-11-2013,W,1,$0.00 ,28-11-2013
142260,738,53202,0,28-11-2013,W,2,$0.00 ,28-11-2013
142261,739,53203,0,28-11-2013,W,1,$0.00 ,28-11-2013
142262,742,53204,0,28-11-2013,W,1,$0.00 ,28-11-2013
142263,746,53205,0,28-11-2013,W,3,$0.00 ,28-11-2013
142264,748,53206,0,28-11-2013,W,1,$0.00 ,28-11-2013
142265,805,53207,0,28-11-2013,W,6,$0.00 ,28-11-2013
142266,806,53208,0,28-11-2013,W,15,$0.00 ,28-11-2013
142267,807,53209,0,28-11-2013,W,5,$0.00 ,28-11-2013
142268,810,53210,0,28-11-2013,W,6,$0.00 ,28-11-2013
142269,811,53211,0,28-11-2013,W,3,$0.00 ,28-11-2013
142270,812,53212,0,28-11-2013,W,5,$0.00 ,28-11-2013
142271,813,53213,0,28-11-2013,W,4,$0.00 ,28-11-2013
142272,816,53214,0,28-11-2013,W,6,$0.00 ,28-11-2013
142273,818,53215,0,28-11-2013,W,3,$0.00 ,28-11-2013
142274,819,53216,0,28-11-2013,W,5,$0.00 ,28-11-2013
142275,820,53217,0,28-11-2013,W,4,$0.00 ,28-11-2013
142276,821,53218,0,28-11-2013,W,8,$0.00 ,28-11-2013
142277,822,53219,0,28-11-2013,W,1,$0.00 ,28-11-2013
142278,824,53220,0,28-11-2013,W,6,$0.00 ,28-11-2013
142279,826,53221,0,28-11-2013,W,3,$0.00 ,28-11-2013
142280,827,53222,0,28-11-2013,W,5,$0.00 ,28-11-2013
142281,828,53223,0,28-11-2013,W,4,$0.00 ,28-11-2013
142282,829,53224,0,28-11-2013,W,8,$0.00 ,28-11-2013
142283,833,53225,0,28-11-2013,W,2,$0.00 ,28-11-2013
142284,835,53226,0,28-11-2013,W,1,$0.00 ,28-11-2013
142285,836,53227,0,28-11-2013,W,1,$0.00 ,28-11-2013
142286,840,53228,0,28-11-2013,W,1,$0.00 ,28-11-2013
142287,888,53229,0,28-11-2013,W,1,$0.00 ,28-11-2013
142288,889,53230,0,28-11-2013,W,1,$0.00 ,28-11-2013
142289,890,53231,0,28-11-2013,W,2,$0.00 ,28-11-2013
142290,892,53232,0,28-11-2013,W,1,$0.00 ,28-11-2013
142291,894,53233,0,28-11-2013,W,26,$0.00 ,28-11-2013
142292,898,53234,0,28-11-2013,W,1,$0.00 ,28-11-2013
142293,901,53235,0,28-11-2013,W,1,$0.00 ,28-11-2013
142294,903,53236,0,28-11-2013,W,1,$0.00 ,28-11-2013
142295,945,53237,0,28-11-2013,W,26,$0.00 ,28-11-2013
142296,946,53238,0,28-11-2013,W,3,$0.00 ,28-11-2013
142297,947,53239,0,28-11-2013,W,5,$0.00 ,28-11-2013
142298,949,53240,0,28-11-2013,W,6,$0.00 ,28-11-2013
142299,950,53241,0,28-11-2013,W,15,$0.00 ,28-11-2013
142300,951,53242,0,28-11-2013,W,5,$0.00 ,28-11-2013
142301,994,53243,0,28-11-2013,W,9,$0.00 ,28-11-2013
142302,995,53244,0,28-11-2013,W,8,$0.00 ,28-11-2013
142303,996,53245,0,28-11-2013,W,9,$0.00 ,28-11-2013
142304,3,53246,0,28-11-2013,W,260,$0.00 ,28-11-2013
142305,324,53247,0,28-11-2013,W,52,$0.00 ,28-11-2013
142306,327,53248,0,28-11-2013,W,26,$0.00 ,28-11-2013
142307,328,53249,0,28-11-2013,W,12,$0.00 ,28-11-2013
142308,329,53250,0,28-11-2013,W,24,$0.00 ,28-11-2013
142309,330,53251,0,28-11-2013,W,16,$0.00 ,28-11-2013
142310,398,53252,0,28-11-2013,W,26,$0.00 ,28-11-2013
142311,399,53253,0,28-11-2013,W,26,$0.00 ,28-11-2013
142312,400,53254,0,28-11-2013,W,6,$0.00 ,28-11-2013
142313,401,53255,0,28-11-2013,W,46,$0.00 ,28-11-2013
142314,529,53256,0,28-11-2013,W,26,$0.00 ,28-11-2013
142315,532,53257,0,28-11-2013,W,104,$0.00 ,28-11-2013
142316,533,53258,0,28-11-2013,W,26,$0.00 ,28-11-2013
142317,534,53259,0,28-11-2013,W,26,$0.00 ,28-11-2013
142318,802,53260,0,28-11-2013,W,6,$0.00 ,28-11-2013
142319,803,53261,0,28-11-2013,W,5,$0.00 ,28-11-2013
142320,804,53262,0,28-11-2013,W,15,$0.00 ,28-11-2013
142321,316,53263,0,28-11-2013,W,52,$0.00 ,28-11-2013
142322,331,53264,0,28-11-2013,W,52,$0.00 ,28-11-2013
142323,350,53265,0,28-11-2013,W,26,$0.00 ,28-11-2013
142324,531,53266,0,28-11-2013,W,26,$0.00 ,28-11-2013
142325,869,61033,2,28-11-2013,S,1,$69.99 ,28-11-2013
142326,875,61033,3,28-11-2013,S,1,$8.99 ,28-11-2013
142327,981,61033,1,28-11-2013,S,1,$769.49 ,28-11-2013
142328,707,61034,5,28-11-2013,S,1,$34.99 ,28-11-2013
142329,715,61034,6,28-11-2013,S,1,$49.99 ,28-11-2013
142330,781,61034,1,28-11-2013,S,1,"$2,319.99 ",28-11-2013
142331,870,61034,3,28-11-2013,S,1,$4.99 ,28-11-2013
142332,871,61034,2,28-11-2013,S,1,$9.99 ,28-11-2013
142333,880,61034,4,28-11-2013,S,1,$54.99 ,28-11-2013
142334,780,61035,1,28-11-2013,S,1,"$2,319.99 ",28-11-2013
142335,712,61036,4,28-11-2013,S,1,$8.99 ,28-11-2013
142336,779,61036,1,28-11-2013,S,1,"$2,319.99 ",28-11-2013
142337,870,61036,3,28-11-2013,S,1,$4.99 ,28-11-2013
142338,871,61036,2,28-11-2013,S,1,$9.99 ,28-11-2013
142339,708,61037,4,28-11-2013,S,1,$34.99 ,28-11-2013
142340,712,61037,5,28-11-2013,S,1,$8.99 ,28-11-2013
142341,781,61037,1,28-11-2013,S,1,"$2,319.99 ",28-11-2013
142342,870,61037,2,28-11-2013,S,1,$4.99 ,28-11-2013
142343,871,61037,3,28-11-2013,S,1,$9.99 ,28-11-2013
142344,708,61038,3,28-11-2013,S,1,$34.99 ,28-11-2013
142345,781,61038,1,28-11-2013,S,1,"$2,319.99 ",28-11-2013
142346,878,61038,2,28-11-2013,S,1,$21.98 ,28-11-2013
142347,931,61039,1,28-11-2013,S,1,$21.49 ,28-11-2013
142348,878,61040,1,28-11-2013,S,1,$21.98 ,28-11-2013
142349,882,61040,2,28-11-2013,S,1,$53.99 ,28-11-2013
142350,716,61041,3,28-11-2013,S,1,$49.99 ,28-11-2013
142351,932,61041,2,28-11-2013,S,1,$24.99 ,28-11-2013
142352,975,61041,1,28-11-2013,S,1,"$1,700.99 ",28-11-2013
142353,714,61042,2,28-11-2013,S,1,$49.99 ,28-11-2013
142354,976,61042,1,28-11-2013,S,1,"$1,700.99 ",28-11-2013
142355,711,61043,3,28-11-2013,S,1,$34.99 ,28-11-2013
142356,712,61043,2,28-11-2013,S,1,$8.99 ,28-11-2013
142357,990,61043,1,28-11-2013,S,1,$539.99 ,28-11-2013
142358,795,61044,1,28-11-2013,S,1,"$2,443.35 ",28-11-2013
142359,870,61044,3,28-11-2013,S,1,$4.99 ,28-11-2013
142360,872,61044,2,28-11-2013,S,1,$8.99 ,28-11-2013
142361,716,61045,2,28-11-2013,S,1,$49.99 ,28-11-2013
142362,982,61045,1,28-11-2013,S,1,$769.49 ,28-11-2013
142363,923,61046,1,28-11-2013,S,1,$4.99 ,28-11-2013
142364,711,61047,3,28-11-2013,S,1,$34.99 ,28-11-2013
142365,859,61047,4,28-11-2013,S,1,$24.49 ,28-11-2013
142366,922,61047,1,28-11-2013,S,1,$3.99 ,28-11-2013
142367,931,61047,2,28-11-2013,S,1,$21.49 ,28-11-2013
142368,858,61048,2,28-11-2013,S,1,$24.49 ,28-11-2013
142369,928,61048,1,28-11-2013,S,1,$24.99 ,28-11-2013
142370,873,61049,3,28-11-2013,S,1,$2.29 ,28-11-2013
142371,922,61049,2,28-11-2013,S,1,$3.99 ,28-11-2013
142372,933,61049,1,28-11-2013,S,1,$32.60 ,28-11-2013
142373,707,61050,3,28-11-2013,S,1,$34.99 ,28-11-2013
142374,923,61050,2,28-11-2013,S,1,$4.99 ,28-11-2013
142375,934,61050,1,28-11-2013,S,1,$28.99 ,28-11-2013
142376,873,61051,2,28-11-2013,S,1,$2.29 ,28-11-2013
142377,876,61051,3,28-11-2013,S,1,$120.00 ,28-11-2013
142378,928,61051,1,28-11-2013,S,1,$24.99 ,28-11-2013
142379,707,61052,3,28-11-2013,S,1,$34.99 ,28-11-2013
142380,870,61052,2,28-11-2013,S,1,$4.99 ,28-11-2013
142381,929,61052,1,28-11-2013,S,1,$29.99 ,28-11-2013
142382,870,61053,2,28-11-2013,S,1,$4.99 ,28-11-2013
142383,871,61053,1,28-11-2013,S,1,$9.99 ,28-11-2013
142384,873,61053,3,28-11-2013,S,1,$2.29 ,28-11-2013
142385,870,61054,2,28-11-2013,S,1,$4.99 ,28-11-2013
142386,871,61054,1,28-11-2013,S,1,$9.99 ,28-11-2013
142387,880,61054,3,28-11-2013,S,1,$54.99 ,28-11-2013
142388,867,61055,1,28-11-2013,S,1,$69.99 ,28-11-2013
142389,868,61056,1,28-11-2013,S,1,$69.99 ,28-11-2013
142390,873,61057,2,28-11-2013,S,1,$2.29 ,28-11-2013
142391,921,61057,1,28-11-2013,S,1,$4.99 ,28-11-2013
142392,870,61058,1,28-11-2013,S,1,$4.99 ,28-11-2013
142393,877,61059,2,28-11-2013,S,1,$7.95 ,28-11-2013
142394,878,61059,1,28-11-2013,S,1,$21.98 ,28-11-2013
142395,860,61060,2,28-11-2013,S,1,$24.49 ,28-11-2013
142396,878,61060,1,28-11-2013,S,1,$21.98 ,28-11-2013
142397,711,61061,3,28-11-2013,S,1,$34.99 ,28-11-2013
142398,921,61061,1,28-11-2013,S,1,$4.99 ,28-11-2013
142399,930,61061,2,28-11-2013,S,1,$35.00 ,28-11-2013
142400,930,61062,1,28-11-2013,S,1,$35.00 ,28-11-2013
142401,870,61063,1,28-11-2013,S,1,$4.99 ,28-11-2013
142402,922,61064,1,28-11-2013,S,1,$3.99 ,28-11-2013
142403,932,61064,2,28-11-2013,S,1,$24.99 ,28-11-2013
142404,873,61065,3,28-11-2013,S,1,$2.29 ,28-11-2013
142405,922,61065,2,28-11-2013,S,1,$3.99 ,28-11-2013
142406,932,61065,1,28-11-2013,S,1,$24.99 ,28-11-2013
142407,873,61066,2,28-11-2013,S,1,$2.29 ,28-11-2013
142408,931,61066,1,28-11-2013,S,1,$21.49 ,28-11-2013
142409,711,61067,3,28-11-2013,S,1,$34.99 ,28-11-2013
142410,921,61067,2,28-11-2013,S,1,$4.99 ,28-11-2013
142411,929,61067,1,28-11-2013,S,1,$29.99 ,28-11-2013
142412,931,61068,1,28-11-2013,S,1,$21.49 ,28-11-2013
142413,923,61069,1,28-11-2013,S,1,$4.99 ,28-11-2013
142414,880,61070,3,28-11-2013,S,1,$54.99 ,28-11-2013
142415,923,61070,2,28-11-2013,S,1,$4.99 ,28-11-2013
142416,934,61070,1,28-11-2013,S,1,$28.99 ,28-11-2013
142417,708,61071,3,28-11-2013,S,1,$34.99 ,28-11-2013
142418,921,61071,2,28-11-2013,S,1,$4.99 ,28-11-2013
142419,930,61071,1,28-11-2013,S,1,$35.00 ,28-11-2013
142420,712,61072,1,28-11-2013,S,1,$8.99 ,28-11-2013
142421,712,61073,2,28-11-2013,S,1,$8.99 ,28-11-2013
142422,869,61073,3,28-11-2013,S,1,$69.99 ,28-11-2013
142423,981,61073,1,28-11-2013,S,1,$769.49 ,28-11-2013
142424,779,61074,1,28-11-2013,S,1,"$2,319.99 ",28-11-2013
142425,880,61074,2,28-11-2013,S,1,$54.99 ,28-11-2013
142426,783,61075,1,28-11-2013,S,1,"$2,294.99 ",28-11-2013
142427,921,61075,3,28-11-2013,S,1,$4.99 ,28-11-2013
142428,930,61075,2,28-11-2013,S,1,$35.00 ,28-11-2013
142429,780,61076,1,28-11-2013,S,1,"$2,319.99 ",28-11-2013
142430,880,61076,2,28-11-2013,S,1,$54.99 ,28-11-2013
142431,781,61077,1,28-11-2013,S,1,"$2,319.99 ",28-11-2013
142432,873,61077,5,28-11-2013,S,1,$2.29 ,28-11-2013
142433,878,61077,4,28-11-2013,S,1,$21.98 ,28-11-2013
142434,921,61077,3,28-11-2013,S,1,$4.99 ,28-11-2013
142435,930,61077,2,28-11-2013,S,1,$35.00 ,28-11-2013
142436,707,61078,2,28-11-2013,S,1,$34.99 ,28-11-2013
142437,712,61078,3,28-11-2013,S,1,$8.99 ,28-11-2013
142438,979,61078,1,28-11-2013,S,1,$742.35 ,28-11-2013
142439,796,61079,1,28-11-2013,S,1,"$2,443.35 ",28-11-2013
142440,873,61079,3,28-11-2013,S,1,$2.29 ,28-11-2013
142441,933,61079,2,28-11-2013,S,1,$32.60 ,28-11-2013
142442,799,61080,1,28-11-2013,S,1,"$1,120.49 ",28-11-2013
142443,882,61080,2,28-11-2013,S,1,$53.99 ,28-11-2013
142444,872,61081,2,28-11-2013,S,1,$8.99 ,28-11-2013
142445,969,61081,1,28-11-2013,S,1,"$2,384.07 ",28-11-2013
142446,872,61082,2,28-11-2013,S,1,$8.99 ,28-11-2013
142447,969,61082,1,28-11-2013,S,1,"$2,384.07 ",28-11-2013
142448,870,61083,2,28-11-2013,S,1,$4.99 ,28-11-2013
142449,872,61083,3,28-11-2013,S,1,$8.99 ,28-11-2013
142450,969,61083,1,28-11-2013,S,1,"$2,384.07 ",28-11-2013
142451,707,61084,2,28-11-2013,S,1,$34.99 ,28-11-2013
142452,967,61084,1,28-11-2013,S,1,"$2,384.07 ",28-11-2013
142453,708,61085,2,28-11-2013,S,1,$34.99 ,28-11-2013
142454,875,61085,3,28-11-2013,S,1,$8.99 ,28-11-2013
142455,957,61085,1,28-11-2013,S,1,"$2,384.07 ",28-11-2013
142456,858,61086,3,28-11-2013,S,1,$24.49 ,28-11-2013
142457,882,61086,2,28-11-2013,S,1,$53.99 ,28-11-2013
142458,956,61086,1,28-11-2013,S,1,"$2,384.07 ",28-11-2013
142459,707,61087,4,28-11-2013,S,1,$34.99 ,28-11-2013
142460,714,61087,5,28-11-2013,S,1,$49.99 ,28-11-2013
142461,870,61087,2,28-11-2013,S,1,$4.99 ,28-11-2013
142462,872,61087,3,28-11-2013,S,1,$8.99 ,28-11-2013
142463,956,61087,1,28-11-2013,S,1,"$2,384.07 ",28-11-2013
142464,707,61088,4,28-11-2013,S,1,$34.99 ,28-11-2013
142465,716,61088,5,28-11-2013,S,1,$49.99 ,28-11-2013
142466,800,61088,1,28-11-2013,S,1,"$1,120.49 ",28-11-2013
142467,870,61088,2,28-11-2013,S,1,$4.99 ,28-11-2013
142468,872,61088,3,28-11-2013,S,1,$8.99 ,28-11-2013
142469,712,61089,4,28-11-2013,S,1,$8.99 ,28-11-2013
142470,797,61089,1,28-11-2013,S,1,"$1,120.49 ",28-11-2013
142471,870,61089,3,28-11-2013,S,1,$4.99 ,28-11-2013
142472,872,61089,2,28-11-2013,S,1,$8.99 ,28-11-2013
142473,711,61090,2,28-11-2013,S,1,$34.99 ,28-11-2013
142474,859,61090,3,28-11-2013,S,1,$24.49 ,28-11-2013
142475,974,61090,1,28-11-2013,S,1,"$1,700.99 ",28-11-2013
142476,707,61091,4,28-11-2013,S,1,$34.99 ,28-11-2013
142477,922,61091,2,28-11-2013,S,1,$3.99 ,28-11-2013
142478,932,61091,3,28-11-2013,S,1,$24.99 ,28-11-2013
142479,974,61091,1,28-11-2013,S,1,"$1,700.99 ",28-11-2013
142480,870,61092,2,28-11-2013,S,1,$4.99 ,28-11-2013
142481,872,61092,3,28-11-2013,S,1,$8.99 ,28-11-2013
142482,997,61092,1,28-11-2013,S,1,$539.99 ,28-11-2013
142483,505,1297,1,29-11-2013,P,3,$44.22 ,29-11-2013
142484,938,1298,1,29-11-2013,P,550,$31.49 ,29-11-2013
142485,939,1298,2,29-11-2013,P,550,$48.29 ,29-11-2013
142486,358,1299,1,29-11-2013,P,60,$6.98 ,29-11-2013
142487,381,1300,1,29-11-2013,P,3,$39.07 ,29-11-2013
142488,438,1300,2,29-11-2013,P,3,$47.68 ,29-11-2013
142489,439,1300,3,29-11-2013,P,3,$45.58 ,29-11-2013
142490,356,1301,1,29-11-2013,P,60,$3.38 ,29-11-2013
142491,357,1301,2,29-11-2013,P,60,$4.32 ,29-11-2013
142492,396,1302,1,29-11-2013,P,3,$36.97 ,29-11-2013
142493,397,1302,2,29-11-2013,P,3,$41.24 ,29-11-2013
142494,490,1303,1,29-11-2013,P,3,$12.36 ,29-11-2013
142495,513,1304,1,29-11-2013,P,550,$39.20 ,29-11-2013
142496,407,1305,1,29-11-2013,P,3,$39.07 ,29-11-2013
142497,408,1305,2,29-11-2013,P,3,$36.97 ,29-11-2013
142498,409,1305,3,29-11-2013,P,3,$41.24 ,29-11-2013
142499,410,1305,4,29-11-2013,P,3,$36.97 ,29-11-2013
142500,411,1305,5,29-11-2013,P,3,$34.87 ,29-11-2013
142501,412,1305,6,29-11-2013,P,3,$39.14 ,29-11-2013
142502,413,1305,7,29-11-2013,P,3,$47.58 ,29-11-2013
142503,414,1305,8,29-11-2013,P,3,$45.48 ,29-11-2013
142504,415,1305,9,29-11-2013,P,3,$49.75 ,29-11-2013
142505,416,1305,10,29-11-2013,P,3,$45.48 ,29-11-2013
142506,417,1305,11,29-11-2013,P,3,$43.38 ,29-11-2013
142507,418,1305,12,29-11-2013,P,3,$47.65 ,29-11-2013
142508,419,1305,13,29-11-2013,P,3,$43.38 ,29-11-2013
142509,420,1305,14,29-11-2013,P,3,$41.28 ,29-11-2013
142510,421,1305,15,29-11-2013,P,3,$45.55 ,29-11-2013
142511,931,1306,1,29-11-2013,P,550,$34.87 ,29-11-2013
142512,932,1306,2,29-11-2013,P,550,$39.76 ,29-11-2013
142513,933,1306,3,29-11-2013,P,550,$43.98 ,29-11-2013
142514,934,1306,4,29-11-2013,P,550,$38.15 ,29-11-2013
