WorkOrderID,ProductID,OrderQty,StockedQty,ScrappedQty,StartDate,EndDate,DueDate,ScrapReasonID,ModifiedDate
40784,997,1,1,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40785,998,1,1,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40786,999,2,2,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40787,516,6,6,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40788,517,5,5,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40789,518,3,3,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40790,519,1,1,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40791,522,3,3,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40792,722,1,1,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40793,736,1,1,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40794,737,1,1,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40795,738,2,2,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40796,742,1,1,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40797,743,1,1,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40798,747,2,2,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40799,748,2,2,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40800,805,5,5,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40801,806,10,10,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40802,807,3,3,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40803,810,6,6,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40804,811,5,5,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40805,812,3,3,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40806,813,1,1,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40807,816,6,6,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40808,818,5,5,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40809,819,3,3,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40810,820,1,1,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40811,821,3,3,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40812,824,6,6,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40813,826,5,5,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40814,827,3,3,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40815,828,1,1,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40816,829,3,3,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40817,834,1,1,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40818,835,1,1,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40819,836,1,1,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40820,839,1,1,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40821,885,1,1,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40822,890,1,1,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40823,892,1,1,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40824,894,18,18,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40825,945,18,18,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40826,947,3,3,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40827,949,5,5,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40828,950,10,10,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40829,951,3,3,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40830,994,8,8,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40831,995,6,6,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40832,996,4,4,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40833,3,180,180,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40834,324,36,36,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40835,327,18,18,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40836,328,12,12,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40837,329,18,18,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40838,330,6,6,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40839,398,18,18,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40840,399,18,18,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40841,400,10,10,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40842,401,26,26,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40843,529,18,18,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40844,532,72,72,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40845,533,18,18,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40846,534,18,18,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40847,802,5,5,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40848,803,3,3,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40849,804,10,10,0,21-07-2013,01-08-2013,01-08-2013,,01-08-2013
40850,316,36,36,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40851,331,36,36,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40852,350,18,18,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40853,531,18,18,0,21-07-2013,31-07-2013,01-08-2013,,31-07-2013
40854,784,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40855,796,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40856,797,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40857,798,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40858,799,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40859,953,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40860,968,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40861,971,2,2,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40862,973,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40863,975,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40864,983,3,3,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40865,998,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40866,999,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40867,514,3,3,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40868,516,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40869,517,2,2,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40870,518,5,5,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40871,519,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40872,521,3,3,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40873,522,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40874,680,1,1,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40875,737,1,1,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40876,738,1,1,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40877,746,1,1,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40878,805,2,2,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40879,806,13,13,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40880,807,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40881,808,3,3,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40882,810,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40883,811,2,2,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40884,812,5,5,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40885,813,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40886,815,3,3,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40887,816,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40888,818,2,2,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40889,819,5,5,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40890,820,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40891,821,4,4,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40892,822,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40893,823,3,3,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40894,824,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40895,826,2,2,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40896,827,5,5,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40897,828,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40898,829,4,4,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40899,833,2,2,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40900,834,1,1,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40901,835,1,1,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40902,891,2,2,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40903,892,1,1,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40904,893,1,1,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40905,894,16,16,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40906,906,3,3,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40907,945,16,16,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40908,947,4,4,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40909,949,2,2,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40910,950,13,13,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40911,951,1,1,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40912,994,8,8,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40913,995,6,6,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40914,996,2,2,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40915,3,160,160,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40916,324,32,32,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40917,327,16,16,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40918,328,8,8,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40919,329,16,16,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40920,330,8,8,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40921,398,16,16,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40922,399,16,16,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40923,400,10,10,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40924,401,22,22,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40925,529,16,16,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40926,532,64,64,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40927,533,16,16,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40928,534,16,16,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40929,802,2,2,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40930,803,8,8,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40931,804,6,6,0,22-07-2013,05-08-2013,02-08-2013,,05-08-2013
40932,316,32,32,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40933,331,32,32,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40934,350,16,16,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40935,531,16,16,0,22-07-2013,01-08-2013,02-08-2013,,01-08-2013
40936,779,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40937,792,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40938,794,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40939,799,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40940,801,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40941,967,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40942,973,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40943,974,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40944,976,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40945,977,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40946,981,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40947,997,2,2,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40948,999,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40949,514,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40950,516,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40951,517,4,4,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40952,518,5,5,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40953,519,2,2,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40954,522,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40955,706,1,1,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
40956,722,1,1,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
40957,736,2,2,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
40958,738,1,1,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
40959,748,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40960,805,4,4,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40961,806,9,9,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40962,807,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40963,808,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40964,810,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40965,811,4,4,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40966,812,5,5,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40967,813,2,2,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40968,815,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40969,816,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40970,818,4,4,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40971,819,5,5,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40972,820,2,2,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40973,821,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40974,823,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40975,824,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40976,826,4,4,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40977,827,5,5,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40978,828,2,2,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40979,829,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40980,833,1,1,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
40981,834,2,2,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
40982,836,2,2,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
40983,839,1,1,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
40984,891,1,1,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
40985,894,14,14,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40986,904,1,1,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
40987,945,14,14,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40988,947,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40989,949,4,4,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40990,950,9,9,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40991,951,1,1,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40992,994,7,7,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40993,995,4,4,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40994,996,3,3,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
40995,3,140,140,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
40996,324,28,28,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
40997,327,14,14,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
40998,328,4,4,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
40999,329,22,22,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
41000,330,2,2,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
41001,398,14,14,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
41002,399,14,14,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
41003,400,10,10,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
41004,401,18,18,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
41005,529,14,14,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
41006,532,56,56,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
41007,533,14,14,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
41008,534,14,14,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
41009,802,4,4,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
41010,803,6,6,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
41011,804,4,4,0,23-07-2013,03-08-2013,03-08-2013,,03-08-2013
41012,316,28,28,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
41013,331,28,28,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
41014,350,14,14,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
41015,531,14,14,0,23-07-2013,02-08-2013,03-08-2013,,02-08-2013
41016,780,1,1,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41017,782,2,2,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41018,793,2,2,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41019,797,1,1,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41020,977,1,1,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41021,978,1,1,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41022,997,1,1,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41023,998,1,1,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41024,516,3,3,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41025,517,3,3,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41026,518,1,1,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41027,519,2,2,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41028,520,1,1,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41029,722,1,1,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41030,736,1,1,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41031,737,1,1,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41032,739,1,1,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41033,747,2,2,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41034,805,4,4,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41035,806,6,6,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41036,810,3,3,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41037,811,3,3,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41038,812,1,1,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41039,813,2,2,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41040,816,3,3,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41041,818,3,3,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41042,819,1,1,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41043,820,2,2,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41044,821,1,1,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41045,822,1,1,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41046,824,3,3,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41047,826,3,3,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41048,827,1,1,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41049,828,2,2,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41050,829,1,1,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41051,838,2,2,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41052,894,10,10,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41053,903,1,1,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41054,945,10,10,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41055,946,1,1,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41056,949,4,4,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41057,950,6,6,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41058,994,5,5,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41059,995,3,3,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41060,996,2,2,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41061,3,100,100,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41062,324,20,20,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41063,327,10,10,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41064,328,6,6,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41065,329,12,12,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41066,330,2,2,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41067,398,10,10,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41068,399,10,10,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41069,400,6,6,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41070,401,14,14,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41071,529,10,10,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41072,532,40,40,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41073,533,10,10,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41074,534,10,10,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41075,802,4,4,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41076,803,1,1,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41077,804,5,5,0,24-07-2013,09-08-2013,04-08-2013,,09-08-2013
41078,316,20,20,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41079,331,20,20,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41080,350,10,10,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41081,531,10,10,0,24-07-2013,03-08-2013,04-08-2013,,03-08-2013
41082,779,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41083,780,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41084,783,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41085,784,2,2,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41086,794,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41087,795,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41088,798,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41089,969,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41090,980,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41091,988,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41092,999,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41093,514,2,2,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41094,516,5,5,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41095,517,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41096,518,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41097,519,2,2,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41098,522,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41099,738,1,1,0,25-07-2013,04-08-2013,05-08-2013,,04-08-2013
41100,739,1,1,0,25-07-2013,04-08-2013,05-08-2013,,04-08-2013
41101,743,1,1,0,25-07-2013,04-08-2013,05-08-2013,,04-08-2013
41102,746,2,2,0,25-07-2013,04-08-2013,05-08-2013,,04-08-2013
41103,748,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41104,805,2,2,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41105,806,9,9,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41106,807,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41107,808,2,2,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41108,810,5,5,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41109,811,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41110,812,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41111,813,2,2,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41112,815,2,2,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41113,816,5,5,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41114,818,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41115,819,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41116,820,2,2,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41117,821,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41118,823,2,2,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41119,824,5,5,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41120,826,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41121,827,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41122,828,2,2,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41123,829,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41124,833,1,1,0,25-07-2013,04-08-2013,05-08-2013,,04-08-2013
41125,839,1,1,0,25-07-2013,04-08-2013,05-08-2013,,04-08-2013
41126,840,1,1,0,25-07-2013,04-08-2013,05-08-2013,,04-08-2013
41127,893,1,1,0,25-07-2013,04-08-2013,05-08-2013,,04-08-2013
41128,894,12,12,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41129,920,1,1,0,25-07-2013,04-08-2013,05-08-2013,,04-08-2013
41130,942,1,1,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
41131,945,12,12,0,25-07-2013,05-08-2013,05-08-2013,,05-08-2013
